mensaje,spam,label,mensaje_limpio
investigadores descubren una nueva especie de mariposa en la amazonía,0,ham,investigadores descubren nueva especie mariposa amazonía
este enlace contiene un virus que dañará tu dispositivo; haga clic a su riesgo.,1,spam,enlace contiene virus dañará dispositivo haga clic riesgo
la reunión de mañana será en la sala de conferencias a las 10.,0,ham,reunión mañana sala conferencias 10
¡descarga este video por favor! contiene contenido para adultos clandestino. [link_adulto],1,spam,descarga video favor contiene contenido adultos clandestino linkadulto
¡nuevo producto revolucionario! compra ahora y obtén un 50% de descuento solo por tiempo limitado.,1,spam,nuevo producto revolucionario compra ahora obtén 50 descuento solo tiempo limitado
"recuerda,nosotros valemos más juntos. ¡move tu corazón y compártelo con todos!",0,ham,recuerdanosotros valemos juntos move corazón compártelo
"tu cuenta está bloqueada, verifica aquí: http://phishingsite.com",1,spam,cuenta bloqueada verifica aquí httpphishingsitecom
"¡mira este vídeo de-success! puedes ganar $1,000,000. comparte esto en 1 hora. reproductor: https://watchfake.com",1,spam,mira vídeo desuccess puedes ganar 1000000 comparte hora reproductor httpswatchfakecom
me encanta cocinar pasta con salsa de tomate fresca.,0,ham,encanta cocinar pasta salsa tomate fresca
urgente: nueva aplicación que promete proteger tu información personal 100%. descarga ahora y asegura tu privacidad contra hackers.,1,spam,urgente nueva aplicación promete proteger información personal 100 descarga ahora asegura privacidad hackers
hazte rico eligiendo la acción correcta de 'inversión' en minutos. ¡sigue estos pasos!,1,spam,hazte rico eligiendo acción correcta inversión minutos sigue pasos
¡lee '¡bonito!' para ganar un sofá nuevo! solo para clientes vip.,1,spam,lee bonito ganar sofá nuevo solo clientes vip
este es un hack para obtener oro en juegos. solo descarga el archivo adjunto: virus_gold.exe,1,spam,hack obtener oro juegos solo descarga archivo adjunto virusgoldexe
"mi perro, un labrador, necesita una caminata diaria en el parque.",0,ham,perro labrador necesita caminata diaria parque
¡felicidades! has ganado un iphone 15. responde al enlace paraفاترك información.,1,spam,felicidades ganado iphone 15 responde enlace información
enriquece tu vida con nuestro plan de inversión. solo unos clics y duplica tu dinero en 30 días.,1,spam,enriquece vida plan inversión solo clics duplica dinero 30 días
"hola, soy ana. ¿quieres charlar sobre viajes económicos? envíame tus datos para llegar a miami por $99. 😊",0,ham,hola ana quieres charlar viajes económicos envíame datos llegar miami 99
¡mira esta imagen! (foto inapropiada),1,spam,mira imagen foto inapropiada
¡feliz cumpleaños! espero que pases un día maravilloso rodeado de amigos y familia.,0,ham,feliz cumpleaños espero pases día maravilloso rodeado amigos familia
"hola maría, te invitamos a la reunión de mañana a las 10:00 en la oficina central.",0,ham,hola maría invitamos reunión mañana 1000 oficina central
contenido para adultos o material explícito no apropiado para menores,1,spam,contenido adultos material explícito apropiado menores
¡¡¡oferta gratis!!!! envío gratis en $50. ¡no pase la mano y compra ahora! (40% de descuento),1,spam,oferta gratis envío gratis 50 pase mano compra ahora 40 descuento
"phishing de falsa notificación: su pedido está en riesgo, haga clic aquí para cancelar.",1,spam,phishing falsa notificación pedido riesgo haga clic aquí cancelar
¡oferta relámpago! compra ahora y ganarias un 90% de descuento.,1,spam,oferta relámpago compra ahora ganarias 90 descuento
enlace dañino: descargue este archivo.exe para mejorar su sistema.,1,spam,enlace dañino descargue archivoexe mejorar sistema
anoche cené una paella con mariscos frescos.,0,ham,anoche cené paella mariscos frescos
¿te gusta el cine? consulta en nuestra página las funciones de esta noche. error de carga: 404.,0,ham,gusta cine consulta página funciones noche error carga 404
🌟 última hora: recarga tu móvil con el plan oro. saldo ilimitado por solo 24 horas. limitado a 100 usuarios.,1,spam,última hora recarga móvil plan oro saldo ilimitado solo 24 horas limitado 100 usuarios
¡recuerda! los deportes son importantes. apoya a tu equipo favorito en #fiesta2023.,0,ham,recuerda deportes importantes apoya equipo favorito fiesta2023
"hola maría, ¿te gustaría que nos reuniéramos el viernes a las 16:00 en la cafetería del centro para discutir el proyecto?",0,ham,hola maría gustaría reuniéramos viernes 1600 cafetería centro discutir proyecto
¡estimados clientes! descuento exclusivo en servicios de telecomunicaciones.uréase aquí.,1,spam,estimados clientes descuento exclusivo servicios telecomunicacionesuréase aquí
programaremos la actualización del software para el lunes a las 15:00.,0,ham,programaremos actualización software lunes 1500
¡oferta limitada! compra ahora y recibe un 80% de descuento en nuestro producto exclusivo. ¡no te lo pierdas!,1,spam,oferta limitada compra ahora recibe 80 descuento producto exclusivo pierdas
la biblioteca municipal ofrecerá una jornada de cuentacuentos para niños el próximo viernes.,0,ham,biblioteca municipal ofrecerá jornada cuentacuentos niños próximo viernes
¡gana un iphone 15 al enviar este mensaje a 5 personas! reglas aplican. http://gaganaspam.com,1,spam,gana iphone 15 enviar mensaje personas reglas aplican httpgaganaspamcom
mi perro corre felizmente en el parque cada tarde.,0,ham,perro corre felizmente parque cada tarde
queremos denver a madrid. ¿quieres unirte al viaje?,0,ham,queremos denver madrid quieres unirte viaje
"entrevista exclusiva con un chef famoso, no te la pierdas",0,ham,entrevista exclusiva chef famoso pierdas
"consejos para organizar una cena romántica en casa, desde la selección del menú hasta la decoración adecuada.",0,ham,consejos organizar cena romántica casa selección menú decoración adecuada
¡oferta exclusiva! compra ahora y obtén un 50% de descuento en vacaciones en la playa. enlace: bit.ly/vacacionesspam,1,spam,oferta exclusiva compra ahora obtén 50 descuento vacaciones playa enlace bitlyvacacionesspam
tu abuelo dejó un comentario en facebook. dice que tú eres su nieto. adorable!,0,ham,abuelo dejó comentario facebook dice nieto adorable
¡compra ahora! usa el código mayus123 y consigue 50% de descuento en tu primera compra.,1,spam,compra ahora usa código mayus123 consigue 50 descuento primera compra
guía práctica para organizar eventos sostenibles.,0,ham,guía práctica organizar eventos sostenibles
¡oferta relámpago! compra ahora y reciba un 100% de devolución si no está satisfecho. ¡solo por 24 horas!,0,ham,oferta relámpago compra ahora reciba 100 devolución si satisfecho solo 24 horas
"promoción engañosa: todos los productos están 99% más baratos, pero el stock es limitado y solo por tiempo limitado.",1,spam,promoción engañosa productos 99 baratos stock limitado solo tiempo limitado
inversion en blanco: 10x de ganancias. solo necesita depositar $100.,1,spam,inversion blanco 10x ganancias solo necesita depositar 100
una amiga me invitó a un’tienda de café y adquirínahoy un postre delicioso,0,ham,amiga invitó untienda café adquirínahoy postre delicioso
"me alegra que hayas disfrutado del viaje a la costa, las fotos quedaron geniales.",0,ham,alegra disfrutado viaje costa fotos quedaron geniales
¡voz de demasiado! oferta especial!!! 🔥😱🚨,1,spam,voz demasiado oferta especial
te envío un libro electrónico gratis sobre historia de españa. ¡ojnscribe a la web!,0,ham,envío libro electrónico gratis historia españa ojnscribe web
acabo de terminar de leer el libro 'cien años de soledad' y me encantó la prosa de garcía márquez.,0,ham,acabo terminar leer libro cien años soledad encantó prosa garcía márquez
"haz clic aquí para descargar una foto irresistible de celebridades, ¡solo para adultos!",1,spam,haz clic aquí descargar foto irresistible celebridades solo adultos
"hola maría, ¿vas a la fiesta de ana? traeré pastel. tu vez es a las 8 pm. 🎂✨",0,ham,hola maría vas fiesta ana traeré pastel vez pm
queremos invitarlo a una charla sobre salud mental. ¿le interesa?,0,ham,queremos invitarlo charla salud mental interesa
taller gratuito de primeros auxilios en el centro cultural. ¡spaces limitados!,0,ham,taller gratuito primeros auxilios centro cultural spaces limitados
¡llama ya! ofrecemos ayuda gratuita para preparar tu residencia en este país.,1,spam,llama ofrecemos ayuda gratuita preparar residencia país
"🚨 picaje destacado 🚨 estafa de estado: enviar dinero a un ""amigo"" que promete entregar oro digital. ¡no caigas!",1,spam,picaje destacado estafa enviar dinero amigo promete entregar oro digital caigas
"hola, ¿vamos a cenar esta noche? puedo cocinar tortilla española.",0,ham,hola vamos cenar noche puedo cocinar tortilla española
"hola, ¿cómo estás? quería preguntar por el horario de la clínica.",0,ham,hola cómo quería preguntar horario clínica
"descubre opiniones reales sobre productos, solo aquí. ¡entrada gratis! 🎁",1,spam,descubre opiniones reales productos solo aquí entrada gratis
este enlace contiene malware que dañará tu computadora,1,spam,enlace contiene malware dañará computadora
oferta fraudulenta: envíame tu número de tarjeta y te daré el triple.,1,spam,oferta fraudulenta envíame número tarjeta daré triple
¡cuidado! este sitio es fraudulento. no adjungas datos personales ni realices pagos.,0,ham,cuidado sitio fraudulento adjungas datos personales realices pagos
urgente: has ganado una vacación de 7 días en las playas de dubái. responde ahora para confirmar tu premio.,1,spam,urgente ganado vacación días playas dubái responde ahora confirmar premio
"oferta de antiviral para covid-19, cura garantizada. solo para personas vulnerables.",1,spam,oferta antiviral covid19 cura garantizada solo personas vulnerables
falso comunicado de un banco: actualice sus datos para seguir usando sus servicios. enlace: http://falsobanco.com/phish,1,spam,falso comunicado banco actualice datos seguir usando servicios enlace httpfalsobancocomphish
publicidad: curaden usa licuadora para adelgazar. solo 3 productos disponibles. ¡rápido!,1,spam,publicidad curaden usa licuadora adelgazar solo productos disponibles rápido
¿has visto el nuevo documental sobre la historia del arte?,0,ham,visto nuevo documental historia arte
"uso excesivo de mayúsculas, signos de puntuación o emojis: ¡compralo ahora!!! 💰💰💰",1,spam,uso excesivo mayúsculas signos puntuación emojis compralo ahora
phishing: cliquea aquí para actualizar tu cuenta bancaria y recibir un premio.,1,spam,phishing cliquea aquí actualizar cuenta bancaria recibir premio
emprende en negocio online sin experiencia. regístrate gratis y lleva tu primer pago mañana.,1,spam,emprende negocio online experiencia regístrate gratis lleva primer pago mañana
"¡compra ya! los precios más bajos del año, solo por 24 horas, ¡no lo pierdas!",1,spam,compra precios bajos año solo 24 horas pierdas
estoy leyendo una novela de misterio que me mantiene atrapado.,0,ham,leyendo novela misterio mantiene atrapado
"ofrece empleos con ganancias millonarias, solo necesitas invitar a 5 amigos. ¡a veces funciona!",1,spam,ofrece empleos ganancias millonarias solo necesitas invitar amigos veces funciona
¿podrías recomendarme una buena película de drama?,0,ham,podrías recomendarme buena película drama
¡oferta de 100€ en cupones para amazon! solo en nuestra web oficial. [link_spam],1,spam,oferta 100 cupones amazon solo web oficial linkspam
¿te encanta el surf? ¡soy el mejor instructor del mundo! hagan clic aquí. 🌊💰,0,ham,encanta surf mejor instructor mundo hagan clic aquí
el partido de fútbol está mañana a las 3 pm. ¿vienes?,0,ham,partido fútbol mañana pm vienes
¡servicio de limpieza urgente! lava tus ventanas para obtener un descuento del 50% 🌪️📱,1,spam,servicio limpieza urgente lava ventanas obtener descuento 50
"¡urgente! tu cuenta será cerrada, haz clic aquí para confirmar tu identidad.",1,spam,urgente cuenta cerrada haz clic aquí confirmar identidad
¡actualización importante! hacemos cambios en nuestros términos de servicio. léalos aquí.,0,ham,actualización importante hacemos cambios términos servicio léalos aquí
"he leído un artículo interesante sobre la historia del vino tinto, te lo comparto si te interesa.",0,ham,leído artículo interesante historia vino tinto comparto si interesa
visita este enlace para descargar el programa exclusivo que transforma tu vida: http://malware.com/xyz,1,spam,visita enlace descargar programa exclusivo transforma vida httpmalwarecomxyz
