mensaje,spam,label
 lịcha nueva: El nuevo libro sobre expediciones en los Andes ya está disponible. ¡Compra el primer día! 📚🌄,0,ham
¡Haz que tu foto brille! Filtros secretos para Instagram: https://spam-snapchat.com/flashtorch,1,spam
"Querido, ¿cómo estuvo tu viaje a la montaña? ¡Aprovechamos el tiempo! 🏔️🌻",0,ham
¡No te pierdas esta oferta: Suscríbete a nuestro canal y recibe $1000 enBitcoin! 🎉🚀,1,spam
"¡OFERTA ULTRA! Gana dinero rápido con este esquema de inversión secreto, no te lo pierdas.",1,spam
Haz clic aquí y descubre el secreto para invertir en criptomonedas y obtener 200% de retorno garantizado.,1,spam
Publicidad comercial no solicitada: descubre el nuevo suplemento milagroso que te hará perder 5kg en una semana sin esfuerzo.,1,spam
"¡URGENTE! Tu cuenta ha sido seleccionada para recibir un premio de 10,000 euros, responde ahora.",1,spam
Visita nuestro sitio web http://compra-facil.com y descarga el software exclusivo que te promete resultados en 24h.,1,spam
"Compra ahora este producto milagroso para perder peso sin ejercitarte, ¡solo 9,99€!",1,spam
"Nuevo método infalible para invertir en acciones y obtener ganancias diarias, inscríbete gratis.",1,spam
"Este es un mensaje de phishing: intenta robar tus datos personales, no lo hagas.",1,spam
"Contenido para adultos: descubre videos exclusivos que no encontrarás en otro lado, acceso inmediato.",1,spam
"Oferta limitada: compra ahora y recibe un ebook gratis sobre finanzas, pero solo por hoy.",1,spam
"Descarga esta app revolucionaria que te hará ganar dinero mientras duermes, ¡instálala ya!",1,spam
"¡ATENCIÓN! Tu cuenta ha sido comprometida, haz clic aquí para verificar tu información.",1,spam
Hoy el clima en Madrid será parcialmente nublado con temperaturas rondando los 22 grados.,0,ham
"Me encanta leer novelas de ciencia ficción, especialmente aquellas que exploran la inteligencia artificial.",0,ham
El partido de fútbol de ayer terminó 2-1 a favor del equipo local.,0,ham
Quiero compartir una receta sencilla de tortilla de patatas que preparo cada domingo.,0,ham
La biblioteca municipal abrirá sus puertas hasta las 20:00 este viernes.,0,ham
"Mi perro, un labradorRetriever, siempre sigue mi rutina de entrenamiento.",0,ham
Este fin de semana planeo visitar el museo de arte contemporáneo.,0,ham
Tengo una entrevista de trabajo mañana por la mañana en la oficina central.,0,ham
La ciudad celebrará su fiesta anual de luces el próximo mes.,0,ham
La comunidad local organizó una campaña de reciclaje de plásticos.,0,ham
La última novela de Gabriel García Márquez ha recibido críticas muy positivas.,0,ham
"Me gustaría aprender a tocar la guitarra, ¿alguna recomendación de curso?",0,ham
El parque del barrio está en buen estado después de la reciente remodelación.,0,ham
"¡Oferta limitada! Compra ahora y recibe un 70% de descuento en la suscripción premium, solo por tiempo limitado.",1,spam
Descubre el secreto para ganar dinero rápido con este esquema de inversión mágico que te hará rico en días.,1,spam
⚠️ URGENTE ⚠️ Tu cuenta ha sido seleccionada para recibir una oferta exclusiva de 10.000€ sin impuestos. Haz clic aquí antes de que expire.,1,spam
¡Aviso importante! Tu computadora ha sido infectada por un virus. Descarga el antivirus ahora y protege tus datos.,1,spam
Oferta irresistible:¡Compra ahora y recibe un regalo sorpresa! Haz clic y compra al instante antes de que se agote.,1,spam
¡Diviértete con contenido exclusivo para adultos! Accede a videos premium solo por hoy con un clic.,1,spam
¡OFERTA DE ÚLTIMO MINUTO! Sus suscríbete hoy y recibe el 50% de descuento en la primera compra.,1,spam
¡Falla en tu cuenta bancaria! Haz clic aquí para verificar y recuperar tu saldo inmediatamente.,1,spam
Descarga ahora el software gratuito que garantiza el 100% de éxito en tus proyectos y sin virus.,1,spam
"¡Haz clic aquí para ver la oferta más loca del año! No lo pierdas, es una oportunidad única.",0,ham
"Quería compartir una receta de paella auténtica con todos ustedes, espero que les guste.",0,ham
"Hola amigos, esta semana vamos a hacer una caminata por el parque y luego tomar un café.",0,ham
Explorando la historia del arte español: una revisión de los movimientos del siglo XX.,0,ham
Me encanta leer poesía contemporánea; aquí les dejo una que me inspiró esta mañana.,0,ham
"El clima mañana será soleado con temperaturas de 24°C, perfecto para salir a caminar.",0,ham
¡Feliz cumpleaños a mi hermana! Fue una celebración maravillosa con familia y amigos.,0,ham
Comparte tu opinión sobre el nuevo libro de ciencia ficción que salió esta semana.,0,ham
Acabo de terminar mi entrenamiento y siento que tengo más energía que nunca.,0,ham
¡Suscríbete a nuestro boletín para recibir noticias de última hora y ofertas exclusivas!,1,spam
¡Haz clic aquí para conseguir un préstamo rápido sin intereses y sin papeles!,1,spam
"¡Límite de tiempo! Obtén una cuenta premium gratis por 30 días, solo invita a tres amigos.",1,spam
¡Hola! Necesitas actualizar tu cuenta bancaria. Haz clic aquí: [enlace]. Esto es urgente.,1,spam
Invierte $1000 y ganarás $5000 en 24h. ¡Esto es real! No te lo pierdas.,1,spam
¡Nuevo producto revolutionario! Compra ahora y ahorra un 50% en envíos. ¡Oferta exclusiva!,1,spam
Descarga gratis este archivo para obtener visibilidad VIP. Es 100% seguro! [enlace],1,spam
Accede a contenido premium 18+. Solo para miembros VIP. [link],1,spam
"¡GANA DINERO AHORA!!! Clíquenme si quieres recibir $10,000. ¡Oferta limitada! (¡URGENTE!)",1,spam
"Oferta 2x1 en compras, pero solo para 100 usuarios. ¡Compra antes del viernes!",1,spam
"¡Oportunidad única! Envía $500 a esta cuenta y recibirás $10,000. ¡Sólo hoy!",1,spam
Tu paquete no fue entregado. Haz clic aquí para resolverlo: [enlace]. ¡Es gratis!,1,spam
¡Gana un iPhone 13 gratis! Solo responde 'sí' o 'no' a este mensaje.,1,spam
Haz clic aquí para ganar un premio mayor. Sorteo exclusivo para hoy! [enlace],1,spam
Tu cuenta está bloqueada. Vaya a [enlace] para restablecerla. ¡Hazlo ahora!,1,spam
¿Te gustaría un descuento del 70% en mi nueva app? Solo por 24h. [ilíon enlaces],1,spam
¡Para ti! Recibes un pago de $500 por responder a esta encuesta. [enlace],1,spam
¿Tienes suerte en el trabajo?,0,ham
¿Sabes algún buen restaurante cerca de aquí? Busco algo para cenar.,0,ham
Mi perro se cayó pero está bien. Solo necesita descanso. ¿Alguien que ayude?,0,ham
Quiero preparar una torta de chocolate con aroma a vainilla. ¿Algún consejo?,0,ham
¿Cómo está el tráfico hoy? Tengo una cita importante.,0,ham
Vamos al cine este fin de semana. ¿Quieres ir conmigo?,0,ham
Hoy llueve mucho. Microbiologето que запахālme café en casa.,0,ham
Parece que tienes una reunión difícil. Necesito enfermo busca paciencia.,0,ham
¿Te gustaría ayudar a limpiar el parque este sábado? Traigo herramientas.,0,ham
Compré una novela interesante. ¿Te gustaría que te cuente más?,0,ham
Estoy buscando un buen café en Madrid. ¿Alguna sugerencia con ambiente tranquilo?,0,ham
¡Oferta exclusiva! Haz clic aquí y recibe un iPhone gratis solo por tiempo limitado.,1,spam
"Descubre el método rápido para enriquecerte sin esfuerzo, ¡invierte ahora!",1,spam
Urgent! Necesitas confirmar tu cuenta para evitar suspensión de servicios.,1,spam
"Visita este sitio y gana dinero fácil, sin inversión.",1,spam
"Mensaje de verificación: tu cuenta ha sido bloqueada, verifica aquí.",1,spam
"¡Compra ahora! Producto milagroso que cambiará tu vida, 100% garantizado.",1,spam
Phishing alert: intentamos contactar para confirmar tu información bancaria.,1,spam
"¡Oferta de empleo! Gana $5000 al mes trabajando desde casa, sin experiencia.",1,spam
Descarga la app exclusiva y recibe un regalo de $1000 instantáneo.,1,spam
"¡Limita tu compra! Oferta de 2x1 solo hoy, no lo pierdas.",1,spam
"Mensaje fraudulento: has ganado un viaje a Europa, responde ahora.",1,spam
"¡Apúrate! Oferta limitada de medicina milagrosa, compra ya.",1,spam
"Urgent! Tu cuenta de redes sociales ha sido comprometida, verifica aquí.",1,spam
El clima de mañana en Madrid será parcialmente nublado con temperaturas de 15°C.,0,ham
Hoy aprendí a preparar una tortilla de patatas perfecta; la receta está sencilla.,0,ham
Me encanta leer novelas de misterio en mi tiempo libre.,0,ham
La biblioteca municipal abrirá sus puertas el sábado a partir de las 9 a.m.,0,ham
"Mi perro, un labrador, necesita una caminata diaria en el parque.",0,ham
Estoy estudiando francés en la universidad y practico todos los días.,0,ham
La aplicación de gestión de tareas que uso tiene una interfaz muy intuitiva.,0,ham
El concierto del próximo mes se realizará en el auditorio municipal.,0,ham
Recientemente vi una película documental sobre la historia del arte.,0,ham
Mi hermano está celebrando su cumpleaños este fin de semana.,0,ham
El mercado local ofrece productos frescos y orgánicos cada viernes.,0,ham
Planeo viajar a la costa el próximo verano para descansar.,0,ham
"Me encanta pasear por el parque los domingos con mi perro, es muy relajante.",0,ham
"Hoy preparé una receta de paella con mariscos frescos, quedó deliciosa.",0,ham
Tengo una reunión importante en la oficina sobre el nuevo proyecto de diseño.,0,ham
"La película que vimos anoche fue muy emocionante, la recomendaría a todos.",0,ham
"Mi hermana acaba de lanzar una canción en Spotify, su estilo es indie pop.",0,ham
Estoy planeando unas vacaciones en la playa de Marbella para el próximo verano.,0,ham
Leí un artículo interesante sobre la historia del arte contemporáneo.,0,ham
"Hoy visitaremos el museo de ciencia natural con mis amigos, esperamos aprender mucho.",0,ham
"Quiero aprender a tocar la guitarra, ¿alguna recomendación de curso online?",0,ham
"El clima está bastante variable esta semana, así que llevaré un paraguas.",0,ham
Compré un libro de desarrollo personal que me está ayudando a organizar mis metas.,0,ham
"Mi equipo ganó el partido de fútbol por 3-2, fue una jornada emocionante.",0,ham
"Tengo una cita para donar sangre este viernes, espero que muchos se animen.",0,ham
"¡Oferta limitada! Compra ahora y recibe el doble de puntos, visita nuestro sitio web: http://ganadorrapido.com",1,spam
"Patrocinado: Descubre los mejores seguros de vida sin compromiso, solo envía tu número de teléfono al 555-1234.",1,spam
"Urgente: Tu cuenta ha sido bloqueada, verifica tu identidad aquí: https://phishsite.example.com",1,spam
¡Gana dinero fácil! Inviértete en nuestro esquema piramidal y duplica tu capital en 48 horas.,1,spam
Visita nuestra tienda de productos para adultos y disfruta de descuentos exclusivos solo esta semana.,1,spam
"Promoción exclusiva: compra ahora y recibe el 70% de descuento en suplementos milagrosos, haz clic aquí: http://milagrospildora.com",1,spam
"Alerta de malware: tu computadora tiene un virus, descarga nuestro antivirus gratuito desde este enlace: http://malwarefixer.org",1,spam
"Publicidad no solicitada: Oferta especial en productos de belleza, compra ahora y recibe una muestra gratis.",1,spam
Accede ahora a contenido exclusivo para adultos y descubre nuevas sensaciones.,1,spam
¡OFERTA IMPOSIBLE! COMPRA AHORA O PERDERÁS TODO!!!,1,spam
"Phishing: Intentamos robar tu información, envía tu contraseña a esta dirección: hacker@spam.com",1,spam
"Esquema de enriquecimiento rápido: Invierte 100€ y recibe 1000€ en 24 horas, sin riesgos.",1,spam
¡Gana un iPhone gratis solo por registrarse hoy! Haz clic en el enlace ➡️,1,spam
¡Oferta exclusiva: 50% de descuento en vacaciones a playa por solo $19.99!,1,spam
Tu banco te apareció en un correo: 'Verifica tu cuenta ahora'.,1,spam
¡Te enviamos un regalo sorpresa! Fue un纳税ino,0,ham
"Hola, ¿cómo están? ¿Quieres que te comparta mi receta de empanadas?",0,ham
¡Attn: Crimen en tu zona! Revisa el enlace para_info más.,1,spam
Novedad: Planta de interior que purifica el aire. Envío gratis,0,ham
⚠️ ¡ corre Ahora! Tu cuenta expira en 24 hrs. Confirmación requerida.,1,spam
¿Te gustaría saber cómo hacer un pastel de chocolate fácil paso a paso?,0,ham
¡Este es el mejor plan de inversión! ¡Triple tu dinero en 3 días!,1,spam
Queremos felicitarte por tu cumpleaños. Recuerda: ¿Quiere crear una fiesta virtual?,0,ham
¡Descarga esta app y obtén 1000 puntos gratis sin hacer nada!,1,spam
¿Teudes un buen libro para leer este fin de semana?,0,ham
¡Oportunidad única: Híská en Quebec por solo $200! Link en bio.,1,spam
Reminder: Recuerda خدمت la tarjeta en función de tu tarjeta de crédito.,0,ham
¡El colleges te ofrece 50% de descuento en cursos online! Gratis,1,spam
"Buen día, modulo de support. ¿Puedo ayudarte con algo hoy?",0,ham
⚠️ Tu contraseña ha sido comprometida. Cambia ahora!,1,spam
Notificación: Tu paquete se entregó la semana pasada. ID: #7890,0,ham
"¡OFERTA FINAL: Si no actúas en 5 min, perderás la promoción!",1,spam
¿Tal vez te interesa un tour gratuito por la ciudad? ¿Querés reservar?,0,ham
¡Guárdalo para ti: 2000 créditos por verificar tu perfil!,1,spam
Invitation: asiste a mi evento virtual sobre blockchain este viernes,0,ham
⚠️ Alerta: Hay un virus en tu correo. Elimínalo ya.,1,spam
¿Te gustaría vivir en una ciudad más barata? Sugerencias personalizadas,0,ham
¡Oferta exclusiva! Compra ahora y duplica tu dinero en 24 horas. 🚀💰,1,spam
Haz clic aquí para recibir una beca del 100% y estudiar gratis en Harvard.,1,spam
Este producto revolucionario curará tu diabetes sin receta. ¡Ordena ya!,1,spam
Publicidad comercial no solicitada: Descubre la mejor forma de invertir tu dinero con garantía del 200%.,1,spam
Envío de malware adjunto: documento.pdf.exe. Ejecuta para ver tu saldo bancario.,1,spam
🙏 Participa en nuestro esquema piramidal y gana dinero fácil sin esfuerzo. ¡Regístrate ahora!,1,spam
Oferta limitada: compra un iPhone nuevo por solo $1. ¡Solo por tiempo limitado!,1,spam
Visita este sitio web para descargar el nuevo juego viral con recompensas diarias. ¡Haz clic aquí!,1,spam
¡URGENTE! Tu cuenta bancaria está comprometida. Verifica tu información aquí: http://malicious-site.com,1,spam
Conoce el secreto para ganar dinero rápido con crypto sin riesgos. ¡Invierte ahora!,1,spam
Descarga el ebook gratuito que te hará millonario en una semana. Haz clic y sorpréndete.,1,spam
¡OFERTA! Consigue el nuevo suplemento milagroso para perder peso sin dietas. Solo $19.99.,1,spam
Promoción exclusiva: compra 2 y lleva 1 gratis en productos de belleza. ¡Solo por hoy!,1,spam
"Hola, quería agradecerte por tu ayuda ayer.",0,ham
¿Te gustaría recomendarme algún buen restaurante en la ciudad?,0,ham
Estoy trabajando en un proyecto de investigación sobre energía renovable.,0,ham
¿Podrías enviarme el informe que solicitaste la semana pasada?,0,ham
"Me encanta leer novelas de ciencia ficción, ¿tienes alguna recomendación?",0,ham
La reunión está programada para las 10:00 en la sala de conferencias.,0,ham
Me gustaría comprar algunos libros en la librería de la esquina.,0,ham
¿Has visto el partido de fútbol de anoche? Fue emocionante.,0,ham
"Necesito hacer una llamada importante, ¿puedes ayudarme a redactar el mensaje?",0,ham
